tournament    vs  teamA   scoreA  scoreB  teamB   round   patch   date
LCP 2025 Season Kickoff Qualifying Series   MVKE vs SHG	Fukuoka SoftBank HAWKS gaming	0   2	MGN Vikings Esports	ROUND1	15.3	2025-02-18
LCP 2025 Season Kickoff   TALON vs MVKE	PSG Talon	2   1	MGN Vikings Esports	WEEK4	15.3	2025-02-16
LCP 2025 Season Kickoff   CHF vs CFO	CTBC Flying Oyster	2   0	Chiefs Esports Club	WEEK4	15.3	2025-02-16
LCP 2025 Season Kickoff   TSW vs GAM Esports	Team Secret Whales	2   0	GAM Esports	WEEK4	15.3	2025-02-15
LCP 2025 Season Kickoff   SHG vs DFM	DetonatioN FocusMe	0   2	Fukuoka SoftBank HAWKS gaming	WEEK4	15.3	2025-02-15
LCP 2025 Season Kickoff   TALON vs CFO	CTBC Flying Oyster	2   1	PSG Talon	WEEK4	15.3	2025-02-14
LCP 2025 Season Kickoff   MVKE vs CHF	Chiefs Esports Club	0   2	MGN Vikings Esports	WEEK4	15.3	2025-02-14
LCP 2025 Season Kickoff   GAM Esports vs DFM	GAM Esports	2   0	DetonatioN FocusMe	WEEK4	15.3	2025-02-13
LCP 2025 Season Kickoff   TSW vs SHG	Fukuoka SoftBank HAWKS gaming	0   2	Team Secret Whales	WEEK4	15.3	2025-02-13
LCP 2025 Season Kickoff   TALON vs GAM Esports	PSG Talon	2   1	GAM Esports	WEEK3	15.3	2025-02-09
LCP 2025 Season Kickoff   SHG vs CHF	Chiefs Esports Club	0   2	Fukuoka SoftBank HAWKS gaming	WEEK3	15.3	2025-02-09
LCP 2025 Season Kickoff   MVKE vs DFM	MGN Vikings Esports	2   1	DetonatioN FocusMe	WEEK3	15.3	2025-02-08
LCP 2025 Season Kickoff   TSW vs CFO	CTBC Flying Oyster	1   2	Team Secret Whales	WEEK3	15.3	2025-02-08
LCP 2025 Season Kickoff   GAM Esports vs CHF	Chiefs Esports Club	0   2	GAM Esports	WEEK3	15.2	2025-02-07
LCP 2025 Season Kickoff   SHG vs TALON	Fukuoka SoftBank HAWKS gaming	0   2	PSG Talon	WEEK3	15.2	2025-02-07
LCP 2025 Season Kickoff   TSW vs MVKE	MGN Vikings Esports	2   0	Team Secret Whales	WEEK3	15.2	2025-02-06
LCP 2025 Season Kickoff   DFM vs CFO	CTBC Flying Oyster	2   0	DetonatioN FocusMe	WEEK3	15.2	2025-02-06
LCP 2025 Season Kickoff   TALON vs DFM	PSG Talon	2   0	DetonatioN FocusMe	WEEK2	15.2	2025-01-26
LCP 2025 Season Kickoff   TSW vs CHF	Chiefs Esports Club	0   2	Team Secret Whales	WEEK2	15.2	2025-01-26
LCP 2025 Season Kickoff   GAM Esports vs CFO	GAM Esports	1   2	CTBC Flying Oyster	WEEK2	15.2	2025-01-25
LCP 2025 Season Kickoff   SHG vs MVKE	Fukuoka SoftBank HAWKS gaming	0   2	MGN Vikings Esports	WEEK2	15.2	2025-01-25
LCP 2025 Season Kickoff   TSW vs TALON	PSG Talon	2   0	Team Secret Whales	WEEK2	15.1	2025-01-24
LCP 2025 Season Kickoff   DFM vs CHF	Chiefs Esports Club	1   2	DetonatioN FocusMe	WEEK2	15.1	2025-01-24
LCP 2025 Season Kickoff   SHG vs CFO	Fukuoka SoftBank HAWKS gaming	0   2	CTBC Flying Oyster	WEEK1	15.1	2025-01-19
LCP 2025 Season Kickoff   MVKE vs GAM Esports	GAM Esports	0   2	MGN Vikings Esports	WEEK1	15.1	2025-01-19
LCP 2025 Season Kickoff   TALON vs CHF	PSG Talon	2   0	Chiefs Esports Club	WEEK1	15.1	2025-01-18
LCP 2025 Season Kickoff   TW vs DFM	Team Secret Whales	2   0	DetonatioN FocusMe	WEEK1	15.1	2025-01-18
LCP 2025 Season Kickoff   SHG vs GAM Esports	Fukuoka SoftBank HAWKS gaming	1   2	GAM Esports	WEEK1	15.1	2025-01-17
LCP 2025 Season Kickoff   MVKE vs CFO	CTBC Flying Oyster	2   1	MGN Vikings Esports	WEEK1	15.1	2025-01-17
