tournament    vs  teamA   scoreA  scoreB  teamB   round   patch   date
LTA North 2025 Split 2  LYON vs Cloud9	LYON	0   1	Cloud9	WEEK3	15.8	2025-04-21
LTA North 2025 Split 2  FlyQuest vs Dignitas	FlyQuest	1   0	Dignitas	WEEK3	15.8	2025-04-21
LTA North 2025 Split 2  DSG vs Dignitas	Dignitas	1   0	Disguised	WEEK3	15.8	2025-04-20
LTA North 2025 Split 2  Team Liquid vs SR	Team Liquid	1   0	Shopify Rebellion	WEEK3	15.8	2025-04-20
LTA North 2025 Split 2  Cloud9 vs FlyQuest	Cloud9	1   0	FlyQuest	WEEK3	15.8	2025-04-20
LTA North 2025 Split 2  LYON vs 100 Thieves	LYON	0   1	100 Thieves	WEEK3	15.8	2025-04-20
LTA North 2025 Split 2  SR vs DSG	Disguised	0   1	Shopify Rebellion	WEEK3	15.8	2025-04-19
LTA North 2025 Split 2  Dignitas vs 100 Thieves	Dignitas	0   1	100 Thieves	WEEK3	15.8	2025-04-19
LTA North 2025 Split 2  Cloud9 vs Team Liquid	Cloud9	1   0	Team Liquid	WEEK3	15.8	2025-04-19
LTA North 2025 Split 2  FlyQuest vs LYON	FlyQuest	1   0	LYON	WEEK3	15.8	2025-04-19
LTA North 2025 Split 2  Cloud9 vs Dignitas	Cloud9	1   0	Dignitas	WEEK2	15.7	2025-04-13
LTA North 2025 Split 2  Team Liquid vs LYON	Team Liquid	1   0	LYON	WEEK2	15.7	2025-04-13
LTA North 2025 Split 2  FlyQuest vs SR	Shopify Rebellion	0   1	FlyQuest	WEEK2	15.7	2025-04-13
LTA North 2025 Split 2  100 Thieves vs Disguised	100 Thieves	1   0	Disguised	WEEK2	15.7	2025-04-13
LTA North 2025 Split 2  SR vs LYON	LYON	1   0	Shopify Rebellion	WEEK2	15.7	2025-04-12
LTA North 2025 Split 2  Dignitas vs Team Liquid	Dignitas	0   1	Team Liquid	WEEK2	15.7	2025-04-12
LTA North 2025 Split 2  100 Thieves vs FlyQuest	100 Thieves	0   1	FlyQuest	WEEK2	15.7	2025-04-12
LTA North 2025 Split 2  Disguised vs Cloud9	Cloud9	1   0	Disguised	WEEK2	15.7	2025-04-12
LTA North 2025 Split 2  Dignitas vs LYON	LYON	1   0	Dignitas	WEEK1	15.7	2025-04-06
LTA North 2025 Split 2  FlyQuest vs Disguised	Disguised	0   1	FlyQuest	WEEK1	15.7	2025-04-06
LTA North 2025 Split 2  Team Liquid vs 100 Thieves	Team Liquid	1   0	100 Thieves	WEEK1	15.7	2025-04-06
LTA North 2025 Split 2  Cloud9 vs SR	Shopify Rebellion	0   1	Cloud9	WEEK1	15.7	2025-04-06
LTA North 2025 Split 2  LYON vs Disguised	Disguised	0   1	LYON	WEEK1	15.7	2025-04-05
LTA North 2025 Split 2  100 Thieves vs Cloud9	Cloud9	0   1	100 Thieves	WEEK1	15.7	2025-04-05
LTA North 2025 Split 2  SR vs Dignitas	Shopify Rebellion	1   0	Dignitas	WEEK1	15.7	2025-04-05
LTA North 2025 Split 2  Team Liquid vs FlyQuest	Team Liquid	0   1	FlyQuest	WEEK1	15.7	2025-04-05
LTA North 2025 Split 1  FlyQuest vs Team Liquid	Team Liquid	0   1	FlyQuest	ROUND3	15.3	2025-02-09
LTA North 2025 Split 1  FlyQuest vs Dignitas	Dignitas	0   2	FlyQuest	ROUND2	15.3	2025-02-09
LTA North 2025 Split 1  Team Liquid vs SR	Team Liquid	2   0	Shopify Rebellion	ROUND2	15.3	2025-02-09
LTA North 2025 Split 1  100 Thieves vs Cloud9	100 Thieves	1   0	Cloud9	ROUND3	15.2	2025-02-02
LTA North 2025 Split 1  FlyQuest vs Cloud9	FlyQuest	1   2	Cloud9	ROUND2	15.2	2025-02-02
LTA North 2025 Split 1  Team Liquid vs 100 Thieves	Team Liquid	1   2	100 Thieves	ROUND2	15.2	2025-02-02
LTA North 2025 Split 1  SR vs LYON	LYON	1   2	Shopify Rebellion	ROUND1	15.2	2025-02-01
LTA North 2025 Split 1  Dignitas vs Disguised	Disguised	1   2	Dignitas	ROUND1	15.2	2025-02-01
LTA North 2025 Split 1  Team Liquid vs Dignitas	Dignitas	0   2	Team Liquid	ROUND1	15.2	2025-01-26
LTA North 2025 Split 1  100 Thieves vs Disguised	Disguised	0   2	100 Thieves	ROUND1	15.2	2025-01-26
LTA North 2025 Split 1  LYON vs Cloud9	LYON	0   2	Cloud9	ROUND1	15.2	2025-01-25
LTA North 2025 Split 1  FlyQuest vs SR	Shopify Rebellion	0   2	FlyQuest	ROUND1	15.2	2025-01-25
