teamA,teamB,scoreA,scoreB,date
paiN Gaming,LOUD,1,3,2023-09-09
paiN Gaming,RED Canids,3,2,2023-08-27
RED Canids,INTZ e-Sports,3,1,2023-08-26
paiN Gaming,LOUD,0,3,2023-08-20
Vivo Keyd Stars,INTZ e-Sports,1,3,2023-08-19
RED Canids,LOUD,1,3,2023-08-13
paiN Gaming,INTZ e-Sports,3,0,2023-08-12
Fluxo,Vivo Keyd Stars,2,3,2023-08-11
