teamA,teamB,scoreA,scoreB,date
Fnatic,G2 Esports,1,3,2024-09-01
G2 Esports,MAD Lions KOI,3,1,2024-08-31
MAD Lions KOI,Fnatic,2,3,2024-08-24
G2 Esports,Team BDS,3,2,2024-08-23
G2 Esports,GIANTX,3,0,2024-08-18
SK Gaming,Team BDS,0,3,2024-08-17
G2 Esports,MAD Lions KOI,2,3,2024-08-11
Team BDS,Fnatic,0,3,2024-08-10
