teamA,teamB,scoreA,scoreB,date
Movistar R7,Infinity eSports,3,0,2024-08-24
Isurus,Infinity eSports,2,3,2024-08-13
Estral Esports,Infinity eSports,2,3,2024-08-07
Movistar R7,Isurus,3,1,2024-08-06
Isurus,Infinity eSports,3,1,2024-07-31
Movistar R7,Estral Esports,3,2,2024-07-30
