teamA,teamB,scoreA,scoreB,date
Detonation FocusMe,SoftBank Hawks Gaming,3,2,2023-08-20
SoftBank Hawks Gaming,Sengoku Gaming,3,1,2023-08-13
FENNEL,Sengoku Gaming,0,3,2023-08-12
Detonation FocusMe,SoftBank Hawks Gaming,3,2,2023-08-06
FENNEL,AXIZ,3,1,2023-08-05
Crest Gaming Act,Sengoku Gaming,0,3,2023-08-04
Burning Core,AXIZ,2,3,2023-07-30
Sengoku Gaming,V3 Esports,3,0,2023-07-29
SoftBank Hawks Gaming,FENNEL,3,2,2023-07-23
Detonation FocusMe,Crest Gaming Act,3,0,2023-07-22
