teamA,teamB,scoreA,scoreB,date
Hanwha Life eSports,T1,0,3,2025-06-15
T1,KT Rolster,3,1,2025-06-14
Gen.G eSports,Hanwha Life eSports,3,2,2025-06-13
Nongshim RedForce,KT Rolster,0,3,2025-06-08
KT Rolster,Dplus KIA,3,0,2025-06-07
