teamA,teamB,scoreA,scoreB,date
LOUD,paiN Gaming,3,2,2024-04-20
Vivo Keyd Stars,paiN Gaming,1,3,2024-04-14
Vivo Keyd Stars,RED Canids,3,1,2024-04-13
LOUD,paiN Gaming,3,1,2024-04-07
Vivo Keyd Stars,Los Grandes,3,2,2024-04-06
RED Canids,KaBuM! e-Sports,3,0,2024-04-05
LOUD,RED Canids,3,0,2024-03-31
paiN Gaming,Vivo Keyd Stars,3,2,2024-03-30
Los Grandes,RED Canids,0,3,2024-03-23
paiN Gaming,KaBuM! e-Sports,3,1,2024-03-22
