teamA,teamB,scoreA,scoreB,date
Gen.G eSports,T1,3,0,2023-08-20
T1,KT Rolster,3,2,2023-08-19
KT Rolster,Hanwha Life eSports,3,0,2023-08-13
Gen.G eSports,T1,3,2,2023-08-12
Gen.G eSports,Hanwha Life eSports,3,0,2023-08-11
KT Rolster,T1,2,3,2023-08-10
Dplus KIA,T1,1,3,2023-08-09
Hanwha Life eSports,DRX,3,0,2023-08-08
