league,date,Team,GP,W,L,AGT,K,D,KD,CKPM,GSPD,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LEC,2023-03-12,Astralis,2.0,2.0,0.0,30.75,32.0,23.0,1.391304347826087,0.8604092238507425,0.04160825,1537.0,1.0,0.5,1.0,7.5,0.75,,0.5,0.4444444444444444,,1.0,1.0,0.5120875296814869,0.5032973920626413,3.2742,1.182754576814589,1.255795643425772,1.0
LEC,2023-03-13,Astralis,3.0,2.0,1.0,28.57777777777778,38.0,42.0,0.9047619047619048,0.9174851038418064,0.0029807333333333325,258.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,6.666666666666667,0.6666666666666666,,0.3333333333333333,0.4166666666666667,,0.6666666666666666,0.6666666666666666,0.5084529861123093,0.4667372684672928,3.4482666666666666,1.118626847633385,1.1948312084094785,0.6666666666666666
LEC,2023-03-18,Astralis,4.0,2.0,2.0,28.52916666666667,45.0,65.0,0.6923076923076923,0.9523534050980312,-0.0367807,-651.25,0.75,0.5,0.5,5.75,0.75,,0.25,0.3125,,0.5,0.5,0.49333696565912794,0.4662949895670301,3.41415,1.1384416565706053,1.10751506808045,0.5
LEC,2023-03-19,Astralis,5.0,2.0,3.0,29.71,59.0,77.0,0.7662337662337663,0.9128991810000127,-0.03414222,-373.0,0.8,0.4,0.6,5.6,0.6,,0.4,0.42857142857142855,0.0,0.4,0.3333333333333333,0.4947274094272445,0.46208361070124315,3.4863999999999997,1.1547029864375102,1.135770040911601,0.4
LEC,2023-03-20,Astralis,6.0,3.0,3.0,29.802777777777777,76.0,88.0,0.8636363636363636,0.9149343395264422,-0.02497793333333333,327.0,0.8333333333333334,0.5,0.6666666666666666,5.666666666666667,0.6666666666666666,,0.5,0.48,0.0,0.5,0.42857142857142855,0.49069779755935294,0.46840300891770265,3.450483333333333,1.182516805878542,1.1116732719784634,0.5
LEC,2023-03-25,Astralis,7.0,4.0,3.0,29.62142857142857,90.0,96.0,0.9375,0.8943762963631187,-0.003460371428571426,450.0,0.8571428571428571,0.5714285714285714,0.7142857142857143,5.857142857142857,0.6428571428571429,,0.5714285714285714,0.5,0.0,0.5714285714285714,0.5,0.49365830073615313,0.4678477403626391,3.4381999999999997,1.1537727494980294,1.2182166096263998,0.5714285714285714
LEC,2023-03-26,Astralis,8.0,5.0,3.0,28.647916666666667,106.0,102.0,1.0392156862745099,0.9085334577910112,0.023536924999999997,892.75,0.875,0.625,0.75,6.5,0.6875,,0.625,0.5454545454545454,0.0,0.5,0.5,0.4961992648923858,0.4794887240368214,3.4549875,1.1469557359634475,1.163267777697909,0.625
LEC,2023-03-27,Astralis,9.0,6.0,3.0,29.579629629629633,131.0,120.0,1.0916666666666666,0.9365981971043613,0.02388103333333333,333.77777777777777,0.7777777777777778,0.5555555555555556,0.7777777777777778,6.444444444444445,0.6666666666666666,,0.5555555555555556,0.5675675675675675,0.0,0.5555555555555556,0.6,0.4942194993179916,0.4843612572928994,3.539144444444444,1.2205363117554877,1.1960320040183035,0.6666666666666666
LEC,2023-04-08,Astralis,12.0,8.0,4.0,30.27638888888889,166.0,167.0,0.9940119760479041,0.9144591041405965,0.018293358333333332,-183.33333333333334,0.6666666666666666,0.5833333333333334,0.75,6.083333333333333,0.6666666666666666,,0.5833333333333334,0.5294117647058824,0.0,0.5833333333333334,0.6,0.4969310003686968,0.4663425995662338,3.4412249999999998,1.1688707226293344,1.2255159700495666,0.6666666666666666
LEC,2023-04-10,Astralis,14.0,8.0,6.0,29.777380952380952,188.0,221.0,0.8506787330316742,0.9851358502846266,0.0005039785714285713,-531.3571428571429,0.5714285714285714,0.5,0.7142857142857143,5.928571428571429,0.6071428571428571,,0.5714285714285714,0.4915254237288136,0.0,0.5,0.5,0.4978242990396947,0.4560780623193918,3.355178571428571,1.1447598566984603,1.200510551274162,0.5714285714285714
LEC,2023-04-16,Astralis,16.0,8.0,8.0,30.436458333333334,212.0,278.0,0.762589928057554,1.0075745319405875,-0.013058387499999997,-746.375,0.5625,0.4375,0.6875,5.6875,0.625,,0.5,0.44285714285714284,0.0,0.5,0.4782608695652174,0.4963049324430305,0.45243413471411176,3.339475,1.1283996303776211,1.1924364790439346,0.5
LEC,2023-06-17,Astralis,1.0,0.0,1.0,25.883333333333333,10.0,24.0,0.4166666666666667,1.3135866065679331,-0.194443,-2037.0,0.0,0.0,0.0,3.0,0.5,,0.0,0.0,,0.0,0.0,0.46723044397463004,0.4064516129032258,3.5544,1.0817772054088861,0.9272376046361881,0.0
LEC,2023-06-18,Astralis,2.0,0.0,2.0,27.799999999999997,20.0,46.0,0.43478260869565216,1.1952116992458286,-0.154189,-778.5,0.0,0.5,0.0,5.5,0.5,,0.0,0.0,,0.0,0.0,0.4831148884316112,0.42427843803056026,3.0054499999999997,0.9278768248020315,1.0188627731537643,0.0
LEC,2023-06-19,Astralis,3.0,1.0,2.0,27.072222222222223,35.0,49.0,0.7142857142857143,1.0310303108830354,-0.03795866666666666,1015.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.0,0.6666666666666666,,0.3333333333333333,0.36363636363636365,,0.3333333333333333,0.3333333333333333,0.49247808621864647,0.4610574202255017,3.0966666666666662,1.0349801256650282,0.8614149131803668,0.3333333333333333
LEC,2023-06-24,Astralis,4.0,1.0,3.0,27.0125,42.0,71.0,0.5915492957746479,1.0434590685660035,-0.06265949999999999,629.25,0.5,0.5,0.25,6.25,0.75,,0.25,0.35714285714285715,,0.25,0.25,0.4919357362361313,0.44690771485065495,2.9094499999999996,0.9718872681618146,0.9348810606616726,0.25
LEC,2023-06-25,Astralis,5.0,2.0,3.0,28.506666666666668,55.0,79.0,0.6962025316455697,0.9565652248866355,-0.045434959999999996,448.8,0.4,0.6,0.4,6.4,0.7,,0.4,0.45,,0.2,0.3333333333333333,0.494607084810632,0.455313782499993,3.1337399999999995,1.0385054646019505,1.037900015276559,0.4
LEC,2023-06-26,Astralis,6.0,2.0,4.0,28.37222222222222,59.0,85.0,0.6941176470588235,0.8573061591263479,-0.04369518333333333,377.8333333333333,0.5,0.5,0.3333333333333333,5.833333333333333,0.75,,0.5,0.43478260869565216,,0.16666666666666666,0.2857142857142857,0.48953358875992053,0.45494898541666084,3.1108499999999997,1.0338929413199167,0.9972873171829327,0.3333333333333333
LEC,2023-07-01,Astralis,7.0,3.0,4.0,29.221428571428568,75.0,94.0,0.7978723404255319,0.838906562814605,-0.025290142857142855,462.14285714285717,0.42857142857142855,0.5714285714285714,0.42857142857142855,5.571428571428571,0.7857142857142857,,0.42857142857142855,0.4482758620689655,,0.2857142857142857,0.375,0.4932228420477524,0.4717669044435166,3.124357142857143,1.0360586551770103,1.0504743992560848,0.42857142857142855
LEC,2023-07-02,Astralis,8.0,3.0,5.0,29.327083333333334,79.0,107.0,0.7383177570093458,0.804719517407347,-0.007646124999999993,639.5,0.5,0.625,0.5,5.875,0.6875,,0.5,0.47058823529411764,,0.375,0.4444444444444444,0.49428700068067233,0.47547111141608817,3.2701249999999997,1.0603761569827665,1.1270364962448616,0.375
LEC,2023-07-03,Astralis,9.0,3.0,6.0,29.242592592592594,84.0,129.0,0.6511627906976745,0.8203237406125725,-0.028029888888888885,340.77777777777777,0.4444444444444444,0.5555555555555556,0.4444444444444444,5.444444444444445,0.6666666666666666,,0.5555555555555556,0.4473684210526316,,0.3333333333333333,0.4,0.4923193796500749,0.4724494170441857,3.1984888888888885,1.035905475466595,1.110717258946554,0.3333333333333333
LEC,2023-01-21,Excel Esports,1.0,0.0,1.0,30.433333333333334,11.0,18.0,0.6111111111111112,0.9529025191675794,-0.175731,-3049.0,1.0,0.0,0.0,3.0,0.0,,1.0,0.25,,0.0,0.0,0.4942108470444851,0.41274238227146814,3.023,0.755750273822563,1.5772179627601315,0.0
LEC,2023-01-22,Excel Esports,2.0,0.0,2.0,35.43333333333333,23.0,39.0,0.5897435897435898,0.884530402205389,-0.13113685,-2454.5,0.5,0.5,0.5,4.0,0.25,,0.5,0.3333333333333333,,0.0,0.25,0.49685492252023855,0.4373838493635822,2.83465,0.8354184180324686,1.505838989624089,0.0
LEC,2023-01-23,Excel Esports,3.0,1.0,2.0,39.02777777777778,34.0,57.0,0.5964912280701754,0.7988466895818113,-0.11477143333333334,-2141.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.0,0.5,,0.6666666666666666,0.5625,1.0,0.0,0.3333333333333333,0.5033309846762511,0.44710104393267686,2.7047666666666665,0.8310170148344839,1.4726990066660892,0.3333333333333333
LEC,2023-01-28,Excel Esports,4.0,1.0,3.0,35.67916666666667,41.0,71.0,0.5774647887323944,0.8039464606193883,-0.131123575,-2084.0,0.5,0.25,0.5,3.75,0.375,,0.5,0.45,1.0,0.0,0.2857142857142857,0.49868782958525526,0.4378898855136102,2.6235,0.8475800563144195,1.2800769207993068,0.25
LEC,2023-01-29,Excel Esports,5.0,1.0,4.0,35.56,57.0,85.0,0.6705882352941176,0.8141785461677197,-0.0875064,-1477.0,0.6,0.2,0.6,3.8,0.5,,0.4,0.44,1.0,0.2,0.3333333333333333,0.4937977925851338,0.45054074136283323,2.6802799999999998,0.8832896982581865,1.3319000164494217,0.2
LEC,2023-01-30,Excel Esports,6.0,1.0,5.0,34.86666666666667,63.0,107.0,0.5887850467289719,0.827102079343588,-0.08777635,-1809.6666666666667,0.5,0.16666666666666666,0.5,3.5,0.4166666666666667,,0.5,0.4,1.0,0.3333333333333333,0.36363636363636365,0.49371094652205355,0.45607832343006666,2.6369666666666665,0.8634632835803359,1.274460204790654,0.16666666666666666
LEC,2023-02-04,Excel Esports,7.0,1.0,6.0,33.64047619047619,72.0,128.0,0.5625,0.872002887467074,-0.10692787142857142,-1921.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,3.5714285714285716,0.35714285714285715,,0.42857142857142855,0.3939393939393939,1.0,0.2857142857142857,0.3333333333333333,0.49293002760555776,0.4501450564465506,2.7059428571428574,0.8488168846124774,1.2663232591474922,0.14285714285714285
LEC,2023-02-05,Excel Esports,8.0,1.0,7.0,33.81458333333333,76.0,141.0,0.5390070921985816,0.8236590441359732,-0.09955958749999999,-1351.375,0.5,0.125,0.5,3.875,0.4375,,0.375,0.3684210526315789,1.0,0.25,0.2857142857142857,0.4943578437957771,0.44939948971139687,2.6959625000000003,0.8426196265573258,1.2614581609833613,0.125
LEC,2023-02-06,Excel Esports,9.0,1.0,8.0,36.068518518518516,104.0,168.0,0.6190476190476191,0.8451009125119104,-0.0829784,-1022.5555555555555,0.5555555555555556,0.2222222222222222,0.4444444444444444,4.111111111111111,0.3888888888888889,,0.4444444444444444,0.4222222222222222,0.6,0.3333333333333333,0.3888888888888889,0.49386934892528955,0.4677570953211678,2.8482444444444446,0.8352552359293708,1.2794394990215625,0.1111111111111111
LEC,2023-03-11,Excel Esports,1.0,1.0,0.0,30.183333333333334,11.0,3.0,3.6666666666666665,0.46383213694091663,0.0290005,-153.0,0.0,0.0,1.0,5.0,1.0,,1.0,0.5,,1.0,1.0,0.4897706137631742,0.44571428571428573,3.3131,1.093318608503589,1.5240198785201546,1.0
LEC,2023-03-12,Excel Esports,2.0,1.0,1.0,30.53333333333333,15.0,25.0,0.6,0.6528550862794167,-0.07175424999999999,-2329.0,0.0,0.0,0.5,4.5,0.5,,1.0,0.5,,1.0,0.6666666666666666,0.4878247881495986,0.44941964285714286,3.1298500000000002,0.9514083598373315,1.4743682770906223,0.5
LEC,2023-03-13,Excel Esports,3.0,1.0,2.0,28.83888888888889,27.0,49.0,0.5510204081632653,0.9067494943238024,-0.1425685,-3385.3333333333335,0.0,0.0,0.3333333333333333,4.666666666666667,0.5,,0.6666666666666666,0.36363636363636365,,0.6666666666666666,0.5,0.4815563947141115,0.4429697385947386,3.1343666666666667,0.8700286249603165,1.2710588775889022,0.3333333333333333
LEC,2023-03-18,Excel Esports,4.0,1.0,3.0,31.004166666666666,44.0,75.0,0.5866666666666667,0.9667287874095185,-0.13729962499999998,-2864.0,0.0,0.0,0.25,4.0,0.375,,0.5,0.3125,,0.5,0.3333333333333333,0.48879610781266036,0.43815950733588443,3.1774500000000003,0.9125214687202374,1.3732941581916767,0.25
LEC,2023-03-19,Excel Esports,5.0,2.0,3.0,31.806666666666665,62.0,82.0,0.7560975609756098,0.9161721779523649,-0.09724923999999999,-2338.0,0.2,0.2,0.4,3.8,0.5,,0.4,0.42857142857142855,,0.6,0.42857142857142855,0.48824542483797717,0.44243236777346945,3.1245400000000005,0.91278728444787,1.4013483203658115,0.4
LEC,2023-03-20,Excel Esports,6.0,2.0,4.0,31.61111111111111,62.0,88.0,0.7045454545454546,0.7961209934151463,-0.09953269999999999,-2353.3333333333335,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.8333333333333335,0.4166666666666667,,0.3333333333333333,0.38461538461538464,,0.5,0.375,0.49005217456790606,0.44347369846225093,3.0608000000000004,0.8857920877834534,1.4126216053828262,0.3333333333333333
LEC,2023-03-25,Excel Esports,7.0,2.0,5.0,33.016666666666666,75.0,103.0,0.7281553398058253,0.7788912323361946,-0.09260411428571427,-2156.5714285714284,0.2857142857142857,0.14285714285714285,0.2857142857142857,3.5714285714285716,0.35714285714285715,,0.42857142857142855,0.4375,0.0,0.5714285714285714,0.4,0.49051428133383207,0.4479540109982782,3.0715857142857144,0.9040030750706354,1.414161617296946,0.2857142857142857
LEC,2023-03-26,Excel Esports,8.0,2.0,6.0,31.61875,81.0,119.0,0.680672268907563,0.8074840267674528,-0.10759334999999999,-2386.0,0.25,0.125,0.25,4.125,0.3125,,0.375,0.4,0.0,0.5,0.4,0.48995174441885136,0.44683780840398124,3.0311500000000002,0.89405612580131,1.3461700410890263,0.25
LEC,2023-03-27,Excel Esports,9.0,2.0,7.0,32.45740740740741,89.0,138.0,0.644927536231884,0.794359324029698,-0.11594397777777776,-2510.4444444444443,0.2222222222222222,0.1111111111111111,0.2222222222222222,4.222222222222222,0.3333333333333333,,0.3333333333333333,0.4146341463414634,0.0,0.4444444444444444,0.3333333333333333,0.49074641046230116,0.4462382120748102,3.148255555555556,0.9280498896011645,1.3668083580365813,0.2222222222222222
LEC,2023-06-17,Excel Esports,1.0,0.0,1.0,35.3,12.0,16.0,0.75,0.7932011331444759,0.0343408,-3774.0,0.0,0.0,0.0,2.0,0.5,,1.0,0.5,,1.0,0.5,0.4869519832985386,0.5400943396226415,4.1643,1.3597733711048159,1.218130311614731,0.0
LEC,2023-06-18,Excel Esports,2.0,0.0,2.0,34.125,20.0,34.0,0.5882352941176471,0.7911377441139678,-0.0504796,-1643.0,0.0,0.5,0.5,3.0,0.75,,1.0,0.45454545454545453,,0.5,0.3333333333333333,0.4967654653334798,0.5290833143896341,4.17625,1.2868669586935308,1.2463944426055447,0.0
LEC,2023-06-19,Excel Esports,3.0,0.0,3.0,35.199999999999996,30.0,49.0,0.6122448979591837,0.7505398436886513,-0.006900666666666666,-1640.6666666666667,0.0,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,,0.6666666666666666,0.375,1.0,0.6666666666666666,0.6,0.48919758027382837,0.5255904266473529,3.8729666666666667,1.3576881911147414,1.3307065137227505,0.0
LEC,2023-06-24,Excel Esports,4.0,1.0,3.0,33.92916666666667,50.0,57.0,0.8771929824561403,0.7953343238290231,0.015910775000000002,-741.5,0.0,0.5,0.5,3.25,0.625,,0.5,0.42857142857142855,1.0,0.75,0.6666666666666666,0.4943965733420573,0.5404323743030635,3.7680249999999997,1.3088029446642242,1.3466740468858647,0.25
LEC,2023-06-25,Excel Esports,5.0,2.0,3.0,34.776666666666664,65.0,65.0,1.0,0.7567914765304675,0.0253239,-531.0,0.0,0.6,0.6,3.6,0.5,,0.6,0.5185185185185185,0.6666666666666666,0.6,0.6666666666666666,0.4992889202434725,0.5427385091422198,3.73232,1.2933305653383662,1.3288676217881679,0.4
LEC,2023-06-26,Excel Esports,6.0,3.0,3.0,35.394444444444446,84.0,78.0,1.0769230769230769,0.769247697166468,0.033142283333333335,-823.3333333333334,0.0,0.5,0.5,3.5,0.5,,0.5,0.5151515151515151,0.6666666666666666,0.5,0.5833333333333334,0.49919495690865606,0.5272643226504995,3.716583333333334,1.2856576712019228,1.3066101265731482,0.5
LEC,2023-07-01,Excel Esports,7.0,3.0,4.0,34.397619047619045,90.0,92.0,0.9782608695652174,0.7598997856734787,0.001497957142857141,-1388.857142857143,0.0,0.42857142857142855,0.42857142857142855,3.142857142857143,0.5,,0.42857142857142855,0.4864864864864865,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.4950233463332204,0.5080927885311465,3.6732857142857145,1.2477819837784392,1.3009318470752667,0.42857142857142855
LEC,2023-07-02,Excel Esports,8.0,4.0,4.0,33.85625,103.0,96.0,1.0729166666666667,0.7355885874088613,-0.013172037499999997,-1450.375,0.0,0.375,0.375,3.375,0.5625,,0.375,0.47619047619047616,0.6666666666666666,0.375,0.5,0.495428414152679,0.506906119936742,3.6381875,1.2290043577573537,1.37113133071414,0.5
LEC,2023-07-03,Excel Esports,9.0,5.0,4.0,33.25185185185185,121.0,101.0,1.198019801980198,0.7437880959437516,0.0017188555555555573,-1194.111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,4.0,0.5555555555555556,,0.3333333333333333,0.4888888888888889,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.4989166524089838,0.5131044545547119,3.5702111111111114,1.2097503707924604,1.3360854578651593,0.5555555555555556
LEC,2023-07-15,Excel Esports,11.0,7.0,4.0,33.41363636363637,154.0,120.0,1.2833333333333334,0.7493516705260816,0.00967863090909091,-1008.7272727272727,0.18181818181818182,0.45454545454545453,0.45454545454545453,4.0,0.5909090909090909,,0.36363636363636365,0.5370370370370371,0.6666666666666666,0.45454545454545453,0.5555555555555556,0.4989548478170832,0.5219379663265392,3.5958545454545456,1.2476216858701752,1.4680401697601824,0.6363636363636364
LEC,2023-07-17,Excel Esports,14.0,9.0,5.0,33.03333333333334,193.0,156.0,1.2371794871794872,0.7541687934510435,0.01263236,-1086.2142857142858,0.21428571428571427,0.42857142857142855,0.35714285714285715,4.285714285714286,0.5714285714285714,,0.42857142857142855,0.5441176470588235,0.6666666666666666,0.42857142857142855,0.5454545454545454,0.5009264239158222,0.5370428322784362,3.5351999999999997,1.23799100548791,1.537103420223308,0.6428571428571429
LEC,2023-07-24,Excel Esports,5.0,2.0,3.0,33.303333333333335,88.0,107.0,0.822429906542056,1.2004235896307582,-0.003271259999999998,-953.2,0.0,0.4,0.6,3.4,0.5,,0.8,0.6086956521739131,0.0,0.8,0.6,0.5005962521413353,0.5341961873560241,3.29812,1.2728269536335477,1.527046957901092,0.4
LEC,2023-07-29,Excel Esports,9.0,5.0,4.0,32.1462962962963,164.0,152.0,1.0789473684210527,1.1166337618311555,0.059572322222222224,564.3333333333334,0.2222222222222222,0.5555555555555556,0.6666666666666666,4.444444444444445,0.6666666666666666,,0.6666666666666666,0.65,0.0,0.7777777777777778,0.625,0.5047323869752128,0.5496335635989751,3.3180555555555555,1.2563222697613636,1.388629307473782,0.5555555555555556
LEC,2023-07-30,Excel Esports,12.0,5.0,7.0,31.280555555555555,184.0,228.0,0.8070175438596491,1.122120320508139,0.010715732499999997,-179.25,0.4166666666666667,0.5,0.5,4.583333333333333,0.625,,0.6666666666666666,0.5576923076923077,0.0,0.5833333333333334,0.55,0.5027845277037898,0.5379963617501693,3.2572083333333333,1.1625041417592616,1.4057745275918607,0.4166666666666667
LEC,2023-08-19,Excel Esports,3.0,0.0,3.0,33.483333333333334,37.0,44.0,0.8409090909090909,0.7792702932613692,-0.006497399999999996,1610.0,0.0,1.0,0.3333333333333333,7.333333333333333,0.6666666666666666,,0.6666666666666666,0.46153846153846156,,0.3333333333333333,0.4,0.49189333161725796,0.5305116816488195,3.533933333333333,1.2986395493637097,1.179397631559952,0.0
LEC,2023-08-27,Excel Esports,8.0,2.0,6.0,30.466666666666665,100.0,109.0,0.9174311926605505,0.8583466776130013,-0.005170600000000001,577.5,0.25,0.75,0.5,5.75,0.625,,0.625,0.48484848484848486,,0.25,0.3076923076923077,0.49877419948912394,0.5014837043935895,3.4460875,1.1996281705862895,1.1630376392857993,0.25
LEC,2023-01-21,Fnatic,1.0,0.0,1.0,33.03333333333333,13.0,16.0,0.8125,0.8779011099899092,0.0785769,-1375.0,0.0,1.0,1.0,1.0,0.5,,1.0,1.0,,1.0,1.0,0.4956962025316456,0.4988662131519274,4.2079,1.1503531786074672,1.5438950554994955,0.0
LEC,2023-01-22,Fnatic,2.0,0.0,2.0,28.475,19.0,35.0,0.5428571428571428,0.9615986386186479,-0.14635404999999999,-4489.0,0.0,0.5,0.5,1.0,0.25,,0.5,0.6666666666666666,,0.5,0.6666666666666666,0.48974229921804124,0.41609977324263037,3.23285,0.9514832095127927,1.1691600713037547,0.0
LEC,2023-01-23,Fnatic,3.0,1.0,2.0,30.494444444444444,33.0,43.0,0.7674418604651163,0.853420971434311,-0.057125699999999995,-3425.0,0.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.5,,0.6666666666666666,0.8,,0.6666666666666666,0.8,0.488477692062613,0.48283550030723726,3.3907666666666665,0.9914649968180523,1.319980588076377,0.3333333333333333
LEC,2023-01-28,Fnatic,4.0,1.0,3.0,32.40416666666667,43.0,63.0,0.6825396825396826,0.8367440502540548,-0.07132027499999999,-3223.75,0.0,0.25,0.5,3.25,0.5,,0.5,0.5625,0.0,0.5,0.5714285714285714,0.4919647380496551,0.47323773634153904,3.4019,1.0123924539072455,1.350562364134206,0.25
LEC,2023-01-29,Fnatic,5.0,2.0,3.0,32.940000000000005,57.0,79.0,0.7215189873417721,0.840416617875453,-0.07444867999999999,-2769.2,0.0,0.4,0.4,3.6,0.4,,0.6,0.5714285714285714,0.0,0.4,0.5555555555555556,0.49872426152279453,0.47836135612128616,3.3543,0.9467310652635635,1.3369819578156783,0.4
LEC,2023-01-30,Fnatic,6.0,2.0,4.0,34.22777777777778,74.0,100.0,0.74,0.8560848864809102,-0.07219938333333333,-1840.6666666666667,0.0,0.5,0.3333333333333333,4.333333333333333,0.4166666666666667,,0.5,0.5555555555555556,0.0,0.3333333333333333,0.4166666666666667,0.5009116081410333,0.48630651609748116,3.4345999999999997,0.9487786199600734,1.351856549545852,0.3333333333333333
LEC,2023-02-04,Fnatic,7.0,2.0,5.0,32.89047619047619,80.0,114.0,0.7017543859649122,0.8486855518744837,-0.08308361428571429,-2767.4285714285716,0.0,0.42857142857142855,0.2857142857142857,3.7142857142857144,0.35714285714285715,,0.42857142857142855,0.5,0.0,0.2857142857142857,0.38461538461538464,0.4994806205737757,0.48081650635161927,3.2656571428571426,0.9281373234280521,1.2851225422763757,0.2857142857142857
