teamA,teamB,scoreA,scoreB,date
G2 Esports,MAD Lions,3,0,2023-02-26
KOI,MAD Lions,1,3,2023-02-25
MAD Lions,SK Gaming,3,2,2023-02-24
G2 Esports,KOI,3,1,2023-02-20
