teamA,teamB,scoreA,scoreB,date
Hanwha Life eSports,Gen.G eSports,1,3,2025-09-28
KT Rolster,Gen.G eSports,0,3,2025-09-27
Gen.G eSports,T1,3,2,2025-09-21
Hanwha Life eSports,KT Rolster,3,0,2025-09-20
T1,Dplus KIA,3,1,2025-09-18
BNK FearX,Dplus KIA,1,3,2025-09-17
Hanwha Life eSports,T1,3,0,2025-09-14
Gen.G eSports,KT Rolster,2,3,2025-09-13
KT Rolster,BNK FearX,3,1,2025-09-11
T1,Dplus KIA,3,2,2025-09-10
