teamA,teamB,scoreA,scoreB,date
G2 Esports,Excel Esports,3,0,2023-07-30
Excel Esports,Fnatic,3,1,2023-07-29
Fnatic,Team Heretics,3,1,2023-07-28
G2 Esports,Excel Esports,3,2,2023-07-24
