teamA,teamB,scoreA,scoreB,date
T1,Gen.G eSports,1,3,2023-04-09
Gen.G eSports,KT Rolster,3,1,2023-04-08
KT Rolster,Hanwha Life eSports,3,1,2023-04-02
T1,Gen.G eSports,3,1,2023-04-01
Gen.G eSports,Hanwha Life eSports,3,1,2023-03-26
T1,KT Rolster,3,2,2023-03-25
Dplus KIA,Hanwha Life eSports,1,3,2023-03-23
Liiv SANDBOX,KT Rolster,1,3,2023-03-22
