teamA,teamB,scoreA,scoreB,date
Cloud9,NRG,1,3,2023-08-20
NRG,Team Liquid,3,2,2023-08-19
Golden Guardians,Team Liquid,2,3,2023-08-13
Cloud9,NRG,3,0,2023-08-12
Golden Guardians,Dignitas,3,0,2023-08-11
Team Liquid,Evil Geniuses,3,1,2023-08-10
Golden Guardians,NRG,1,3,2023-08-06
Cloud9,Evil Geniuses,3,0,2023-08-05
Team Liquid,100 Thieves,3,1,2023-08-04
TSM,Dignitas,2,3,2023-08-03
Team Liquid,NRG,1,3,2023-07-28
Evil Geniuses,TSM,3,2,2023-07-27
