teamA,teamB,scoreA,scoreB,date
Top Esports,Anyone s Legend,3,1,2025-03-01
JD Gaming,Top Esports,1,3,2025-02-27
Bilibili Gaming,Top Esports,1,3,2025-02-26
JD Gaming,Anyone s Legend,2,3,2025-02-25
Ninjas in Pyjamas,Top Esports,1,3,2025-02-24
Bilibili Gaming,TT,3,1,2025-02-24
Invictus Gaming,Top Esports,1,3,2025-02-23
Weibo Gaming,Bilibili Gaming,1,3,2025-02-23
Ninjas in Pyjamas,Anyone s Legend,2,3,2025-02-22
JD Gaming,TT,3,1,2025-02-22
