teamA,teamB,scoreA,scoreB,date
SBTC Esports,GAM Esports,1,3,2023-04-23
Cerberus Esports,SBTC Esports,0,3,2023-04-22
SBTC Esports,GAM Esports,2,3,2023-04-21
Team Whales,Cerberus Esports,2,3,2023-04-16
SBTC Esports,Team Whales,3,1,2023-04-15
Cerberus Esports,GAM Esports,1,3,2023-04-14
