teamA,teamB,scoreA,scoreB,date
Movistar R7,Six Karma,3,2,2023-04-14
Estral Esports,Movistar R7,1,3,2023-04-04
Infinity eSports,Estral Esports,2,3,2023-03-29
Six Karma,Movistar R7,3,2,2023-03-28
Infinity eSports,Isurus,3,1,2023-03-22
Infinity eSports,All Knights,3,0,2023-03-21
Movistar R7,Isurus,3,2,2023-03-15
Estral Esports,Six Karma,1,3,2023-03-14
