teamA,teamB,scoreA,scoreB,date
Team Liquid,FlyQuest,0,1,2025-02-09
Dignitas,FlyQuest,0,2,2025-02-09
Team Liquid,Shopify Rebellion,2,0,2025-02-09
100 Thieves,Cloud9,1,0,2025-02-02
FlyQuest,Cloud9,1,2,2025-02-02
Team Liquid,100 Thieves,1,2,2025-02-02
LYON,Shopify Rebellion,1,2,2025-02-01
Disguised,Dignitas,1,2,2025-02-01
Dignitas,Team Liquid,0,2,2025-01-26
Disguised,100 Thieves,0,2,2025-01-26
LYON,Cloud9,0,2,2025-01-25
Shopify Rebellion,FlyQuest,0,2,2025-01-25
