teamA,teamB,scoreA,scoreB,date
Detonation FocusMe,Sengoku Gaming,3,0,2023-04-15
Detonation FocusMe,SoftBank Hawks Gaming,3,0,2023-04-09
Sengoku Gaming,FENNEL,3,2,2023-04-08
FENNEL,Burning Core,3,2,2023-04-02
SoftBank Hawks Gaming,AXIZ,3,0,2023-04-01
