teamA,teamB,scoreA,scoreB,date
FlyQuest,Team Liquid,1,3,2024-03-31
Cloud9,Team Liquid,0,3,2024-03-30
Cloud9,FlyQuest,0,3,2024-03-23
100 Thieves,Team Liquid,1,3,2024-03-22
Team Liquid,Dignitas,3,0,2024-03-17
100 Thieves,NRG,3,2,2024-03-16
FlyQuest,Team Liquid,3,2,2024-03-15
100 Thieves,Cloud9,0,3,2024-03-14
