teamA,teamB,scoreA,scoreB,date
Gen.G eSports,Hanwha Life eSports,2,3,2024-09-08
Hanwha Life eSports,T1,3,1,2024-09-07
Dplus KIA,T1,1,3,2024-09-01
Gen.G eSports,Hanwha Life eSports,3,1,2024-08-31
Hanwha Life eSports,T1,3,0,2024-08-29
Gen.G eSports,Dplus KIA,3,0,2024-08-28
T1,KT Rolster,3,1,2024-08-24
Dplus KIA,FearX,3,1,2024-08-23
