teamA,teamB,scoreA,scoreB,date
LOUD,paiN Gaming,1,0,2025-02-09
paiN Gaming,FURIA,2,1,2025-02-09
RED Canids,LOUD,1,2,2025-02-09
Leviatan,Isurus,0,1,2025-02-02
paiN Gaming,Leviatan,1,2,2025-02-02
Isurus,RED Canids,2,1,2025-02-02
Fluxo,FURIA,0,2,2025-02-01
LOUD,Vivo Keyd Stars,2,1,2025-02-01
RED Canids,Fluxo,2,0,2025-01-26
Isurus,FURIA,2,1,2025-01-26
Vivo Keyd Stars,Leviatan,1,2,2025-01-25
LOUD,paiN Gaming,1,2,2025-01-25
