teamA,teamB,scoreA,scoreB,date
Nongshim RedForce,Dplus KIA,0,3,2025-09-07
Dplus KIA,OK BRION,3,1,2025-09-06
Nongshim RedForce,BNK FearX,1,3,2025-09-05
Dplus KIA,BNK FearX,2,3,2025-09-04
OK BRION,Nongshim RedForce,2,3,2025-09-03
