teamA,teamB,scoreA,scoreB,date
Vikings Esports,GAM Esports,1,3,2024-04-07
Team Secret,GAM Esports,0,3,2024-04-06
Team Secret,Vikings Esports,1,3,2024-04-05
GAM Esports,Team Whales,3,1,2024-04-05
Vikings Esports,GAM Esports,2,0,2024-04-03
